words,merged,repub_benshapiro,repub_charliekirk11,repub_danieljhannan,repub_DeAnna4Congress,repub_dineshdsouza,repub_drmartyfox,repub_emfingersscout,repub_erictrump,repub_gopleader,repub_IngrahamAngle,repub_KellyannePolls,repub_lrihendry,repub_meghanmccain,repub_michellemalkin,repub_realdonaldtrump,repub_sarahpalinusa,repub_scrowder,repub_seanhannity,repub_tedcruz,repub_tuckercarlson
rule,0.19369487318366221,0.1943131031802578,0.1057138326550029,0.4224757076468103,0.0,0.11320541121865625,0.2941825402662352,0.09672115291614276,0.0,0.5508731339172588,0.8182697314587518,0.0,0.0,0.0,0.0,0.0676544212164265,0.0,0.16663889351774705,0.3395970115462984,0.3701510216168197,0.17346053772766695
understand,0.1434776838397498,0.1943131031802578,0.0,0.21123785382340515,0.33400133600534404,0.16980811682798438,0.1470912701331176,0.09672115291614276,0.0,0.16526194017517767,0.14877631481068215,0.06854949273375377,0.0,0.19833399444664815,0.23581197924854583,0.20296326364927947,0.0,0.24995834027662056,0.0,0.14806040864672784,0.26019080659150046
student,0.0717388419198749,0.12954206878683852,0.05285691632750145,0.05280946345585129,0.0,0.0,0.0,0.09672115291614276,0.0,0.0,0.07438815740534108,0.06854949273375377,0.13296988232165413,0.0,0.47162395849709166,0.0676544212164265,0.4378762999452655,0.0,0.0,0.0,0.0
minneapolis,0.1793471047996872,0.0,0.581426079602516,0.0,0.08350033400133601,0.11320541121865625,0.0,0.0,0.15322148165172758,0.0,0.5207171018373874,0.0,0.13296988232165413,0.1322226629644321,0.07860399308284861,0.40592652729855894,0.0,0.0,1.4715870500339596,0.2220906129700918,0.0
veterans,0.10760826287981233,0.0,0.05285691632750145,0.10561892691170258,0.0,0.0,0.367728175332794,0.09672115291614276,0.15322148165172758,0.16526194017517767,0.07438815740534108,0.34274746366876885,0.26593976464330826,0.2644453259288642,0.0,0.0676544212164265,0.10946907498631638,0.0,0.0,0.0,0.0
april,0.09326049449583736,0.1943131031802578,0.0,0.05280946345585129,0.0,0.16980811682798438,0.0735456350665588,0.09672115291614276,0.0,0.11017462678345176,0.37194078702670536,0.13709898546750754,0.13296988232165413,0.06611133148221605,0.15720798616569723,0.0676544212164265,0.10946907498631638,0.08331944675887352,0.0,0.0,0.0
along,0.14706462593574354,0.1943131031802578,0.05285691632750145,0.369666244190959,0.16700066800267202,0.056602705609328126,0.0735456350665588,0.0,0.07661074082586379,0.22034925356690352,0.37194078702670536,0.2741979709350151,0.06648494116082707,0.06611133148221605,0.15720798616569723,0.270617684865706,0.0,0.16663889351774705,0.0,0.07403020432336392,0.08673026886383348
rather,0.21880346785561838,0.1943131031802578,0.4228553306200116,0.739332488381918,0.08350033400133601,0.28301352804664065,0.1470912701331176,0.09672115291614276,0.22983222247759136,0.3856111937420812,0.07438815740534108,0.06854949273375377,0.06648494116082707,0.0,0.0,0.135308842432853,0.0,0.16663889351774705,0.11319900384876612,0.2961208172934557,0.43365134431916735
dollars,0.09684743659183111,0.06477103439341926,0.26428458163750723,0.0,0.0,0.16980811682798438,0.0735456350665588,0.09672115291614276,0.30644296330345516,0.0,0.14877631481068215,0.13709898546750754,0.13296988232165413,0.0,0.0,0.135308842432853,0.10946907498631638,0.16663889351774705,0.0,0.0,0.08673026886383348
cities,0.3622811516953682,0.1943131031802578,1.3742798245150378,0.05280946345585129,0.16700066800267202,0.28301352804664065,0.735456350665588,0.0,0.0,0.22034925356690352,0.5951052592427286,0.0,0.26593976464330826,0.1322226629644321,0.0,0.676544212164265,0.21893814997263275,0.16663889351774705,1.1319900384876613,0.4441812259401836,0.5203816131830009
mean,0.22239040995161213,0.12954206878683852,0.1057138326550029,0.739332488381918,0.250501002004008,0.3962189392652969,0.2206369051996764,0.19344230583228553,0.07661074082586379,0.16526194017517767,0.07438815740534108,0.06854949273375377,0.06648494116082707,0.19833399444664815,0.31441597233139446,0.0,0.0,0.24995834027662056,0.0,0.4441812259401836,0.5203816131830009
minnesota,0.09326049449583736,0.0,0.26428458163750723,0.0,0.08350033400133601,0.056602705609328126,0.0,0.0,0.07661074082586379,0.0,0.37194078702670536,0.13709898546750754,0.06648494116082707,0.06611133148221605,0.23581197924854583,0.270617684865706,0.0,0.0,0.22639800769753224,0.0,0.0
responsibility,0.05739107353589991,0.0,0.1057138326550029,0.05280946345585129,0.0,0.056602705609328126,0.0735456350665588,0.0,0.0,0.22034925356690352,0.0,0.0,0.0,0.19833399444664815,0.0,0.0,0.0,0.08331944675887352,0.11319900384876612,0.07403020432336392,0.08673026886383348
corporate,0.05021718934391242,0.06477103439341926,0.05285691632750145,0.05280946345585129,0.08350033400133601,0.0,0.0735456350665588,0.09672115291614276,0.07661074082586379,0.0,0.07438815740534108,0.0,0.0,0.0,0.31441597233139446,0.0,0.0,0.08331944675887352,0.0,0.07403020432336392,0.0
admin,0.08249966820785612,0.06477103439341926,0.0,0.0,0.0,0.0,0.1470912701331176,0.09672115291614276,0.0,0.16526194017517767,0.07438815740534108,0.13709898546750754,0.0,0.0,0.07860399308284861,0.135308842432853,0.4378762999452655,0.0,0.0,0.14806040864672784,0.3469210754553339
union,0.19728181527965594,0.06477103439341926,0.2114276653100058,0.4752851711026616,0.08350033400133601,0.16980811682798438,0.1470912701331176,0.0,0.15322148165172758,0.33052388035035535,0.37194078702670536,0.13709898546750754,0.06648494116082707,0.1322226629644321,0.15720798616569723,0.0676544212164265,0.0,0.0,1.0187910346388953,0.2961208172934557,0.08673026886383348
flynn,0.3120639623514557,0.06477103439341926,0.5285691632750145,0.0,0.16700066800267202,0.16980811682798438,1.1767301610649408,0.4836057645807138,0.07661074082586379,0.05508731339172588,0.2975526296213643,0.2741979709350151,0.5318795292866165,0.0,0.0,0.541235369731412,0.0,0.08331944675887352,1.697985057731492,0.5182114302635475,0.08673026886383348
30,0.12554297335978107,0.25908413757367704,0.0,0.10561892691170258,0.08350033400133601,0.0,0.1470912701331176,0.0,0.30644296330345516,0.0,0.2231644722160232,0.06854949273375377,0.0,0.06611133148221605,0.15720798616569723,0.0676544212164265,0.21893814997263275,0.16663889351774705,0.6791940230925968,0.2961208172934557,0.0
fear,0.1614123943197185,0.25908413757367704,0.0,0.15842839036755385,0.250501002004008,0.33961623365596877,0.367728175332794,0.0,0.07661074082586379,0.11017462678345176,0.14877631481068215,0.13709898546750754,0.33242470580413536,0.2644453259288642,0.23581197924854583,0.0676544212164265,0.0,0.08331944675887352,0.0,0.07403020432336392,0.17346053772766695
based,0.17576016270369346,0.6477103439341927,0.0,0.10561892691170258,0.08350033400133601,0.2264108224373125,0.367728175332794,0.0,0.07661074082586379,0.0,0.2231644722160232,0.2056484782012613,0.06648494116082707,0.2644453259288642,0.0,0.40592652729855894,0.10946907498631638,0.16663889351774705,0.0,0.07403020432336392,0.43365134431916735
violent,0.3981505726553056,0.25908413757367704,0.9514244938950261,0.05280946345585129,0.08350033400133601,0.11320541121865625,0.2941825402662352,0.19344230583228553,0.0,0.05508731339172588,0.4463289444320464,0.06854949273375377,0.5318795292866165,0.06611133148221605,0.6288319446627889,0.135308842432853,0.10946907498631638,1.9996667222129645,0.905592030790129,1.3325436778205508,0.08673026886383348
hes,0.1291299154557748,0.1943131031802578,0.2114276653100058,0.0,0.0,0.056602705609328126,0.2206369051996764,0.0,0.0,0.0,0.37194078702670536,0.0,0.0,0.2644453259288642,0.07860399308284861,0.0676544212164265,0.875752599890531,0.4999166805532411,0.0,0.0,0.0
wall,0.2080426415676372,0.0,0.2114276653100058,0.05280946345585129,0.0,0.11320541121865625,0.0735456350665588,0.38688461166457105,0.15322148165172758,0.05508731339172588,0.14877631481068215,0.13709898546750754,0.06648494116082707,0.06611133148221605,0.0,0.541235369731412,2.079912424740011,0.08331944675887352,0.11319900384876612,0.07403020432336392,0.6071118820468343
taxes,0.11478214707179982,0.06477103439341926,0.0,0.15842839036755385,0.0,0.056602705609328126,0.1470912701331176,0.0,0.15322148165172758,0.05508731339172588,0.14877631481068215,0.13709898546750754,0.06648494116082707,0.0,0.0,0.541235369731412,0.3284072249589491,0.0,0.3395970115462984,0.0,0.26019080659150046
12,0.1363037996477623,0.06477103439341926,0.15857074898250434,0.10561892691170258,0.250501002004008,0.16980811682798438,0.1470912701331176,0.0,0.07661074082586379,0.11017462678345176,0.2231644722160232,0.2741979709350151,0.06648494116082707,0.1322226629644321,0.15720798616569723,0.20296326364927947,0.0,0.08331944675887352,0.4527960153950645,0.07403020432336392,0.0
berniesanders,0.014347768383974977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2056484782012613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08673026886383348
energy,0.05739107353589991,0.06477103439341926,0.0,0.0,0.0,0.0,0.0,0.0,0.22983222247759136,0.22034925356690352,0.0,0.34274746366876885,0.0,0.1322226629644321,0.07860399308284861,0.0,0.0,0.0,0.0,0.0,0.0
trade,0.2869553676794996,0.0,0.1057138326550029,2.112378538234051,0.0,0.0,0.0,0.09672115291614276,0.07661074082586379,0.3856111937420812,0.07438815740534108,1.0967918837400603,0.06648494116082707,0.0,0.07860399308284861,0.541235369731412,0.0,0.0,0.0,0.14806040864672784,0.0
senatorreid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
