words,dem_AdamParkhomenko,dem_amyklobuchar,dem_AmyMcGrathKY,dem_aoc,dem_barackobama,dem_berniesanders,dem_funder,dem_ilhanmn,dem_joebiden,dem_joncoopertweets,dem_kamalaharris,dem_petebuttigieg,dem_rashidatlaib,dem_rbreich,dem_RepSwalwell,dem_senatorcarper,dem_senatorreid,dem_senbobcasey,dem_senschumer,dem_speakerpelosi,merged
prevent,0.0,0.2878762954433295,0.3035208417644678,0.20519134092541294,0.06250390649415588,0.2445466105839773,0.08919015340706386,0.2832540222071154,0.2691210506485817,0.13801670002070252,0.1036591686534674,0.23976503027033505,0.1620833108217624,0.10494831295586923,0.16422158966498795,0.3128747979350263,0.4891000558971492,0.3370975897522333,0.1255808112520407,0.23537719195010004,0.21290543076931698
courage,0.0,0.2878762954433295,0.3035208417644678,0.10259567046270647,0.18751171948246764,0.09781864423359092,0.08919015340706386,0.1699524133242692,0.21529684051886538,0.0,0.3109775059604022,0.6593538332434214,0.4862499324652872,0.0,0.4379242391066346,0.10429159931167545,0.13974287311347122,0.05618293162537221,0.0418602704173469,0.4707543839002001,0.21290543076931698
ban,0.0,0.0,0.0,0.3077870113881194,0.0,0.04890932211679546,0.08919015340706386,0.1699524133242692,0.21529684051886538,0.20702505003105376,0.4664662589406033,0.0,0.3781943919174456,0.0,0.0,0.10429159931167545,0.5589714924538849,0.16854879487611665,0.41860270417346895,0.23537719195010004,0.17088462206484653
criminal,0.18137299356125872,0.2878762954433295,0.0,0.051297835231353235,0.0,0.14672796635038637,0.35676061362825545,0.2832540222071154,0.0,0.828100200124215,0.0518295843267337,0.05994125756758376,0.05402777027392079,0.10494831295586923,0.16422158966498795,0.0,0.0,0.22473172650148884,0.0418602704173469,0.11768859597505002,0.13726797510127015
pres,0.0,0.08225037012666557,0.0,0.0,0.0,0.0,0.0,0.05665080444142307,0.0,0.06900835001035126,0.0,0.0,0.0,0.0,0.05474052988832932,0.0,0.06987143655673561,0.0,2.5534764954581606,0.05884429798752501,0.19049433279359937
rate,0.0,0.041125185063332785,0.1517604208822339,0.10259567046270647,0.562535158447403,0.09781864423359092,0.2675704602211916,0.05665080444142307,0.16147263038914905,0.27603340004140503,0.0518295843267337,0.0,0.1620833108217624,0.47226740830141156,0.0,0.0,0.349357182783678,0.0,0.0418602704173469,0.0,0.13166520060734077
old,0.09068649678062936,0.08225037012666557,0.3035208417644678,0.2564891761567662,0.12500781298831176,0.04890932211679546,0.08919015340706386,0.11330160888284614,0.0,0.20702505003105376,0.0,0.23976503027033505,0.21611108109568317,0.20989662591173847,0.10948105977665865,0.10429159931167545,0.20961430967020683,0.05618293162537221,0.0,0.11768859597505002,0.12606242611341137
housing,0.18137299356125872,0.12337555518999836,0.05058680696074464,0.9746588693957114,0.06250390649415588,0.4401838990511592,0.0,0.6231588488556538,0.0,0.13801670002070252,0.1036591686534674,0.4795300605406701,0.21611108109568317,0.36731909534554236,0.0,0.0,0.0,0.22473172650148884,0.20930135208673448,0.0,0.21850820526324635
services,0.09068649678062936,0.45237703569666066,0.20234722784297857,0.2564891761567662,0.0,0.14672796635038637,0.08919015340706386,0.1699524133242692,0.053824210129716346,0.06900835001035126,0.1036591686534674,0.05994125756758376,0.3241666216435248,0.20989662591173847,0.3284431793299759,0.2085831986233509,0.13974287311347122,0.8989269060059554,0.0837205408346938,0.11768859597505002,0.21010404352235226
troops,1.3602974517094404,0.041125185063332785,0.10117361392148928,0.10259567046270647,0.0,0.0,0.6243310738494471,0.0,0.10764842025943269,0.5520668000828101,0.0,0.2997062878379188,0.0,0.41979325182347693,0.4379242391066346,0.15643739896751316,0.0,0.0,0.2511616225040814,0.11768859597505002,0.19329572004056408
class,0.09068649678062936,0.0,0.2529340348037232,0.20519134092541294,0.6250390649415588,0.5869118654015455,0.2675704602211916,0.05665080444142307,0.43059368103773077,0.0,0.2073183373069348,0.1798237727027513,0.0,0.26237078238967304,0.05474052988832932,0.10429159931167545,0.27948574622694244,0.05618293162537221,0.0418602704173469,0.11768859597505002,0.18769294554663468
online,0.09068649678062936,0.5346274058233262,0.3035208417644678,0.10259567046270647,0.06250390649415588,0.09781864423359092,0.0,0.22660321776569228,0.16147263038914905,0.4140501000621075,0.0518295843267337,0.2997062878379188,0.10805554054784158,0.26237078238967304,0.3284431793299759,0.15643739896751316,0.06987143655673561,0.4494634530029777,0.0,0.05884429798752501,0.19609710728752877
side,0.18137299356125872,0.24675111037999672,0.0,0.3077870113881194,0.3125195324707794,0.09781864423359092,0.0,0.05665080444142307,0.21529684051886538,0.27603340004140503,0.0518295843267337,0.0,0.270138851369604,0.20989662591173847,0.2189621195533173,0.10429159931167545,0.27948574622694244,0.0,0.0418602704173469,0.23537719195010004,0.15407629858305832
worth,0.09068649678062936,0.041125185063332785,0.10117361392148928,0.1538935056940597,0.43752734545909117,0.19563728846718184,0.08919015340706386,0.22660321776569228,0.2691210506485817,0.20702505003105376,0.0518295843267337,0.3596475454055026,0.3241666216435248,0.20989662591173847,0.10948105977665865,0.2085831986233509,0.20961430967020683,0.05618293162537221,0.0,0.11768859597505002,0.16808323481788182
equipment,0.0,0.49350222075999345,0.10117361392148928,0.20519134092541294,0.0,0.34236525481756824,0.0,0.39655563108996145,0.5920663114268797,0.06900835001035126,0.0518295843267337,0.05994125756758376,0.1620833108217624,0.0,0.10948105977665865,0.4171663972467018,0.0,0.6180122478790944,0.2930218929214283,0.05884429798752501,0.21850820526324635
6,0.0,0.24675111037999672,0.2529340348037232,0.3077870113881194,0.18751171948246764,0.04890932211679546,0.08919015340706386,0.22660321776569228,0.10764842025943269,0.20702505003105376,0.1036591686534674,0.1798237727027513,0.10805554054784158,0.20989662591173847,0.3284431793299759,0.052145799655837724,0.20961430967020683,0.11236586325074442,0.1255808112520407,0.11768859597505002,0.16528184757091713
found,0.18137299356125872,0.041125185063332785,0.0,0.20519134092541294,0.12500781298831176,0.04890932211679546,0.6243310738494471,0.22660321776569228,0.0,0.4140501000621075,0.0518295843267337,0.1798237727027513,0.21611108109568317,0.10494831295586923,0.05474052988832932,0.10429159931167545,0.13974287311347122,0.16854879487611665,0.0837205408346938,0.17653289396257502,0.14006936234823486
turn,0.2720594903418881,0.08225037012666557,0.10117361392148928,0.0,0.12500781298831176,0.09781864423359092,0.0,0.2832540222071154,0.43059368103773077,0.4140501000621075,0.6219550119208044,0.05994125756758376,0.1620833108217624,0.0,0.16422158966498795,0.0,0.20961430967020683,0.05618293162537221,0.1674410816693876,0.17653289396257502,0.16808323481788182
companies,0.0,0.16450074025333114,0.20234722784297857,0.4103826818508259,0.0,0.4890932211679546,0.08919015340706386,0.22660321776569228,0.10764842025943269,0.0,0.1036591686534674,0.0,0.21611108109568317,0.9445348166028231,0.05474052988832932,0.15643739896751316,0.06987143655673561,0.0,0.0418602704173469,0.0,0.1764873965587759
lose,0.18137299356125872,0.12337555518999836,0.05058680696074464,0.10259567046270647,0.06250390649415588,0.5380025432847501,0.35676061362825545,0.11330160888284614,0.10764842025943269,0.13801670002070252,0.1554887529802011,0.11988251513516752,0.0,0.41979325182347693,0.05474052988832932,0.0,0.13974287311347122,0.28091465812686106,0.20930135208673448,0.23537719195010004,0.16808323481788182
street,0.18137299356125872,0.08225037012666557,0.3035208417644678,0.3077870113881194,0.06250390649415588,0.34236525481756824,0.17838030681412773,0.11330160888284614,0.053824210129716346,0.06900835001035126,0.2591479216336685,0.05994125756758376,0.10805554054784158,0.10494831295586923,0.16422158966498795,0.10429159931167545,0.0,0.28091465812686106,0.0837205408346938,0.17653289396257502,0.15407629858305832
kentuckians,0.09068649678062936,0.0,3.9457709429380823,0.0,0.0,0.04890932211679546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22411097975717575
choose,0.18137299356125872,0.3701266655699951,0.10117361392148928,0.10259567046270647,0.18751171948246764,0.2445466105839773,0.35676061362825545,0.05665080444142307,0.48441789116744716,0.0,0.2073183373069348,0.539471318108254,0.10805554054784158,0.26237078238967304,0.16422158966498795,0.15643739896751316,0.0,0.05618293162537221,0.0837205408346938,0.17653289396257502,0.19329572004056408
blm,0.0,0.0,0.05058680696074464,0.051297835231353235,0.0,0.0,0.0,0.05665080444142307,0.0,0.13801670002070252,0.0,0.0,0.0,0.0,0.05474052988832932,0.0,0.06987143655673561,0.0,0.0,0.0,0.019609710728752876
policies,0.0,0.0,0.05058680696074464,0.2564891761567662,0.18751171948246764,0.04890932211679546,0.17838030681412773,0.5665080444142307,0.16147263038914905,0.0,0.2591479216336685,0.23976503027033505,0.270138851369604,0.052474156477934616,0.10948105977665865,0.10429159931167545,0.4891000558971492,0.05618293162537221,0.1255808112520407,0.11768859597505002,0.1596790730769877
facebook,0.2720594903418881,0.08225037012666557,0.0,0.1538935056940597,0.0,0.04890932211679546,0.08919015340706386,0.11330160888284614,0.0,0.27603340004140503,0.2073183373069348,0.0,0.05402777027392079,0.052474156477934616,2.080140135756514,0.0,0.0,0.22473172650148884,0.0837205408346938,0.05884429798752501,0.18769294554663468
majority,0.09068649678062936,0.041125185063332785,0.10117361392148928,0.10259567046270647,0.06250390649415588,0.14672796635038637,0.08919015340706386,0.11330160888284614,0.0,0.06900835001035126,0.1036591686534674,0.41958880297308637,0.1620833108217624,0.15742246943380384,0.16422158966498795,0.2085831986233509,0.20961430967020683,0.11236586325074442,0.2511616225040814,0.0,0.13166520060734077
asking,0.2720594903418881,0.08225037012666557,0.10117361392148928,0.4103826818508259,0.06250390649415588,0.09781864423359092,0.08919015340706386,0.1699524133242692,0.16147263038914905,0.20702505003105376,0.1554887529802011,0.11988251513516752,0.3241666216435248,0.15742246943380384,0.2189621195533173,0.3650205975908641,0.06987143655673561,0.0,0.1674410816693876,0.11768859597505002,0.16808323481788182
might,0.09068649678062936,0.041125185063332785,0.3035208417644678,0.20519134092541294,0.500031251953247,0.09781864423359092,0.0,0.3399048266485384,0.053824210129716346,0.13801670002070252,0.0,0.1798237727027513,0.21611108109568317,0.0,0.05474052988832932,0.15643739896751316,0.20961430967020683,0.05618293162537221,0.1255808112520407,0.05884429798752501,0.14006936234823486
question,0.0,0.041125185063332785,0.10117361392148928,0.4616805170821791,0.06250390649415588,0.04890932211679546,0.08919015340706386,0.11330160888284614,0.053824210129716346,0.06900835001035126,0.1036591686534674,0.2997062878379188,0.21611108109568317,0.10494831295586923,0.16422158966498795,0.3128747979350263,0.13974287311347122,0.05618293162537221,0.0837205408346938,0.05884429798752501,0.13166520060734077
hand,0.09068649678062936,0.3701266655699951,0.2529340348037232,0.3077870113881194,0.0,0.04890932211679546,1.1594719942918301,0.22660321776569228,0.2691210506485817,0.06900835001035126,0.1036591686534674,0.11988251513516752,0.05402777027392079,0.0,0.3284431793299759,0.15643739896751316,0.0,0.05618293162537221,0.0418602704173469,0.05884429798752501,0.17368600931181122
powerful,0.2720594903418881,0.08225037012666557,0.1517604208822339,0.5642761875448856,0.18751171948246764,0.04890932211679546,0.0,0.1699524133242692,0.21529684051886538,0.06900835001035126,0.36280709028713587,0.41958880297308637,0.21611108109568317,0.0,0.10948105977665865,0.15643739896751316,0.06987143655673561,0.0,0.0,0.11768859597505002,0.1596790730769877
governor,0.09068649678062936,0.2878762954433295,0.556454876568191,0.10259567046270647,0.0,0.0,0.08919015340706386,0.11330160888284614,0.0,0.13801670002070252,0.1036591686534674,0.2997062878379188,0.0,0.052474156477934616,0.2189621195533173,0.3650205975908641,0.0,0.05618293162537221,0.0,0.0,0.12886381336037606
debt,0.0,0.041125185063332785,0.3035208417644678,0.6155740227762388,0.3125195324707794,0.4401838990511592,0.0,1.0197144799456153,0.053824210129716346,0.0,0.1036591686534674,0.0,0.05402777027392079,0.052474156477934616,0.05474052988832932,0.0,0.4891000558971492,0.28091465812686106,0.1255808112520407,0.11768859597505002,0.20730265627538758
learn,0.0,0.3290014805066623,0.10117361392148928,0.051297835231353235,0.18751171948246764,0.34236525481756824,0.17838030681412773,0.05665080444142307,0.16147263038914905,0.27603340004140503,0.2073183373069348,0.2997062878379188,0.3781943919174456,0.052474156477934616,0.2189621195533173,0.3128747979350263,0.0,0.28091465812686106,0.0837205408346938,0.17653289396257502,0.19049433279359937
tear,0.0,0.08225037012666557,0.0,0.3077870113881194,0.06250390649415588,0.0,0.08919015340706386,0.22660321776569228,0.053824210129716346,0.0,0.1036591686534674,0.11988251513516752,0.3781943919174456,0.7346381906910847,0.10948105977665865,0.052145799655837724,0.06987143655673561,0.05618293162537221,0.0837205408346938,0.35306578792515003,0.14847352408912892
michigan,0.0,0.2878762954433295,0.0,0.051297835231353235,0.0,0.5869118654015455,0.0,0.0,0.053824210129716346,0.0,0.1036591686534674,0.1798237727027513,1.566805337943703,0.0,0.05474052988832932,0.0,0.20961430967020683,0.0,0.0,0.17653289396257502,0.17368600931181122
